labels,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10
nominal,0.009324009324009324,0.010869565217391304,0.0002846656703368205,0.0025940747830977312,0.3670886075949368,0.632762312633833,0.0024813432835820897,0.00024923449405397707,0.0003737095342644929,0.0027563395810363835
nominal,0.011655011655011656,0.010869565217391304,0.0003558320879210256,0.002160177134525031,0.3976793248945148,0.8725910064239829,0.004850746268656716,0.00039165420494196397,0.0007007053767459242,0.002205071664829107
nominal,0.011655011655011656,0.030797101449275364,0.0010268297394292454,0.005573629451408118,0.2478902953586498,0.7226980728051393,0.006399253731343283,0.0008545182653279214,0.001705049750081749,0.0033076074972436605
nominal,0.009324009324009324,0.010869565217391304,0.0002846656703368205,0.0025940747830977312,0.33649789029535865,0.7248394004282657,0.00621268656716418,0.00021362956633198035,0.00044378007193908534,0.0011025358324145535
nominal,0.011655011655011656,0.0036231884057971015,0.00011183294191803662,0.0009180752821731381,0.4725738396624473,0.9400428265524625,0.0023320895522388058,7.120985544399345e-05,0.00023356845891530807,0.0016538037486218302
nominal,0.009324009324009324,0.012681159420289856,0.0003354988257541099,0.00296651911663653,0.5253164556962027,1.0,0.0026865671641791043,0.0005340739158299509,0.0007707759144205166,0.004410143329658214
nominal,0.011655011655011656,0.005434782608695652,0.00017283272841878386,0.0012290663006780348,0.3850210970464135,0.6873661670235546,0.002798507462686567,0.00010681478316599017,0.00023356845891530807,0.0016538037486218302
nominal,0.009324009324009324,0.009057971014492754,0.00023383251491953112,0.0022216304495589327,0.2964135021097047,0.2858672376873662,0.016791044776119403,0.00010681478316599017,7.007053767459243e-05,0.0
nominal,0.009324009324009324,0.007246376811594203,0.00018299935950224174,0.001849186116020134,0.3670886075949368,0.48608137044967886,0.016791044776119403,0.00010681478316599017,0.00014014107534918486,0.0
nominal,0.009324009324009324,0.010869565217391304,0.0002846656703368205,0.0025940747830977312,0.4578059071729958,0.9079229122055676,0.013992537313432836,0.00035604927721996724,0.0005839211472882702,0.0005512679162072767
nominal,0.009324009324009324,0.0018115942028985507,3.0499893250373625e-05,0.000731853115403739,0.7890295358649789,1.0,0.013059701492537313,3.5604927721996724e-05,7.007053767459243e-05,0.0
nominal,0.009324009324009324,0.0036231884057971015,8.1333048667663e-05,0.0011042974489425372,0.5073839662447258,0.7141327623126339,0.013059701492537313,3.5604927721996724e-05,9.342738356612322e-05,0.0
nominal,0.009324009324009324,0.009057971014492754,0.00023383251491953112,0.0022216304495589327,0.4018987341772152,0.7141327623126339,0.022388059701492536,0.00021362956633198035,0.0003503526883729621,0.0
nominal,0.009324009324009324,0.010869565217391304,0.0002846656703368205,0.0025940747830977312,0.3976793248945148,0.8468950749464668,0.007462686567164179,0.0002848394217759738,0.0005372074555052086,0.0011025358324145535
nominal,0.011655011655011656,0.010869565217391304,0.0003558320879210256,0.002160177134525031,0.3723628691983123,0.8725910064239829,0.006063432835820896,0.00035604927721996724,0.0007007053767459242,0.0016538037486218302
nominal,0.009324009324009324,0.012681159420289856,0.0003354988257541099,0.00296651911663653,0.3407172995780591,0.43790149892933616,0.026119402985074626,0.0002848394217759738,0.0002802821506983697,0.0
nominal,0.011655011655011656,0.010869565217391304,0.0003558320879210256,0.002160177134525031,0.3723628691983123,0.9486081370449678,0.006063432835820896,0.00035604927721996724,0.0007707759144205166,0.0016538037486218302
nominal,0.009324009324009324,0.03260869565217391,0.000894663535344293,0.007063406785563312,0.18987341772151903,0.35760171306209854,0.008395522388059701,0.0005340739158299509,0.0007240622226374551,0.0016538037486218302
nominal,0.009324009324009324,0.007246376811594203,0.00018299935950224174,0.001849186116020134,0.3670886075949368,0.5289079229122057,0.007462686567164179,0.00010681478316599017,0.00016349792124071565,0.0005512679162072767
nominal,0.006993006993006993,0.009057971014492754,0.00017283272841878386,0.0027802969498671305,0.3850210970464135,0.46466809421841543,0.016791044776119403,0.00010681478316599017,0.00011678422945765403,0.0
nominal,0.006993006993006993,0.009057971014492754,0.00017283272841878386,0.0027802969498671305,0.42827004219409287,0.7773019271948608,0.008395522388059701,0.0001424197108879869,0.0002802821506983697,0.0005512679162072767
nominal,0.006993006993006993,0.030797101449275364,0.0006608310204247619,0.008366961952949108,0.20886075949367092,0.4946466809421842,0.00292910447761194,0.00039165420494196397,0.0007240622226374551,0.0033076074972436605
nominal,0.011655011655011656,0.010869565217391304,0.0003558320879210256,0.002160177134525031,0.3217299578059072,0.5160599571734477,0.012126865671641791,0.0002848394217759738,0.0003737095342644929,0.0005512679162072767
nominal,0.009324009324009324,0.010869565217391304,0.0002846656703368205,0.0025940747830977312,0.3976793248945148,0.8779443254817988,0.002798507462686567,0.0002848394217759738,0.0005605643013967394,0.0027563395810363835
nominal,0.009324009324009324,0.005434782608695652,0.00013216620408495238,0.0014767417824813358,0.4725738396624473,0.7858672376873662,0.016791044776119403,0.00010681478316599017,0.00021021161302377727,0.0
nominal,0.027972027972027972,0.043478260869565216,0.0032329886845396043,0.0035680167153016892,0.19198312236286924,0.2355460385438972,0.0183955223880597,0.002456740012817774,0.0020086887466716496,0.0033076074972436605
nominal,0.027972027972027972,0.043478260869565216,0.0032329886845396043,0.0035680167153016892,0.3154008438818565,0.6573875802997861,0.009328358208955223,0.0038097272662536495,0.004998365020787593,0.009922822491730982
nominal,0.013986013986013986,0.02717391304347826,0.0010674962637630767,0.004244003180674608,0.2837552742616034,0.6177730192719486,0.00292910447761194,0.001032542903937905,0.0015181949829495024,0.007166482910694598
nominal,0.013986013986013986,0.18478260869565216,0.0072589745935889224,0.027387694066775544,0.2563291139240506,0.6691648822269808,0.001417910447761194,0.007334615110731325,0.011468211332741627,0.06615214994487321
nominal,0.023310023310023312,0.014492753623188406,0.0009353300596781245,0.0015102617724998275,0.3069620253164557,0.5995717344753748,0.004477611940298508,0.0009613330484939116,0.0012846265240341944,0.004961411245865491
nominal,0.023310023310023312,0.012681159420289856,0.0008234971177600879,0.0013407996007396743,0.5569620253164557,1.0,0.007649253731343283,0.0015666168197678559,0.0018919045172139954,0.004961411245865491
