labels,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10
nominal,0.0049813200498132005,0.01092896174863388,0.00018976398982302752,0.003372938524381769,0.3650793650793651,0.6343283582089553,0.0032360097323600977,0.00024923449405397707,0.0003737095342644929,0.001709986320109439
nominal,0.0062266500622665,0.01092896174863388,0.00023896206125862725,0.002808764313196592,0.39576719576719577,0.8731343283582089,0.006326034063260341,0.00039165420494196397,0.0007007053767459242,0.0013679890560875513
nominal,0.0062266500622665,0.030965391621129327,0.0007028295919371389,0.007247096197756378,0.2455026455026455,0.7238805970149255,0.008345498783454986,0.0008545182653279214,0.001705049750081749,0.002051983584131327
nominal,0.0049813200498132005,0.01092896174863388,0.00018976398982302752,0.003372938524381769,0.3343915343915344,0.7260127931769724,0.008102189781021897,0.00021362956633198035,0.00044378007193908534,0.0006839945280437756
nominal,0.0062266500622665,0.0036429872495446266,7.028295919371389e-05,0.0011937248331085515,0.47089947089947093,0.9402985074626865,0.0030413625304136255,7.120985544399345e-05,0.00023356845891530807,0.0010259917920656635
nominal,0.0049813200498132005,0.012750455373406194,0.00022490546941988446,0.0038572082335535957,0.5238095238095238,1.0,0.0035036496350364962,0.0005340739158299509,0.0007707759144205166,0.0027359781121751026
nominal,0.0062266500622665,0.00546448087431694,0.00011245273470994223,0.0015980900402670264,0.38306878306878306,0.6886993603411513,0.0036496350364963502,0.00010681478316599017,0.00023356845891530807,0.0010259917920656635
nominal,0.0049813200498132005,0.009107468123861567,0.00015462251022617057,0.002888668815209943,0.2941798941798942,0.2889125799573561,0.021897810218978103,0.00010681478316599017,7.007053767459243e-05,0.0
nominal,0.0049813200498132005,0.007285974499089253,0.00011948103062931362,0.002404399106038117,0.3650793650793651,0.48827292110874204,0.021897810218978103,0.00010681478316599017,0.00014014107534918486,0.0
nominal,0.0049813200498132005,0.01092896174863388,0.00018976398982302752,0.003372938524381769,0.4560846560846561,0.9083155650319831,0.01824817518248175,0.00035604927721996724,0.0005839211472882702,0.0003419972640218878
nominal,0.0049813200498132005,0.0018214936247723133,1.4056591838742779e-05,0.0009515899785226384,0.7883597883597884,1.0,0.0170316301703163,3.5604927721996724e-05,7.007053767459243e-05,0.0
nominal,0.0049813200498132005,0.0036429872495446266,4.9198071435599724e-05,0.0014358596876944646,0.5058201058201058,0.7153518123667378,0.0170316301703163,3.5604927721996724e-05,9.342738356612322e-05,0.0
nominal,0.0049813200498132005,0.009107468123861567,0.00015462251022617057,0.002888668815209943,0.4,0.7153518123667378,0.029197080291970802,0.00021362956633198035,0.0003503526883729621,0.0
nominal,0.0049813200498132005,0.01092896174863388,0.00018976398982302752,0.003372938524381769,0.39576719576719577,0.847547974413646,0.009732360097323601,0.0002848394217759738,0.0005372074555052086,0.0006839945280437756
nominal,0.0062266500622665,0.01092896174863388,0.00023896206125862725,0.002808764313196592,0.3703703703703704,0.8731343283582089,0.007907542579075427,0.00035604927721996724,0.0007007053767459242,0.0010259917920656635
nominal,0.0049813200498132005,0.012750455373406194,0.00022490546941988446,0.0038572082335535957,0.33862433862433866,0.44029850746268656,0.0340632603406326,0.0002848394217759738,0.0002802821506983697,0.0
nominal,0.0062266500622665,0.01092896174863388,0.00023896206125862725,0.002808764313196592,0.3703703703703704,0.9488272921108741,0.007907542579075427,0.00035604927721996724,0.0007707759144205166,0.0010259917920656635
nominal,0.0049813200498132005,0.03278688524590164,0.0006114617449853108,0.009184175034443683,0.18730158730158733,0.36034115138592754,0.010948905109489052,0.0005340739158299509,0.0007240622226374551,0.0010259917920656635
nominal,0.0049813200498132005,0.007285974499089253,0.00011948103062931362,0.002404399106038117,0.3650793650793651,0.5309168443496802,0.009732360097323601,0.00010681478316599017,0.00016349792124071565,0.0003419972640218878
nominal,0.0037359900373599006,0.009107468123861567,0.00011245273470994223,0.0036150733789676827,0.38306878306878306,0.466950959488273,0.021897810218978103,0.00010681478316599017,0.00011678422945765403,0.0
nominal,0.0037359900373599006,0.009107468123861567,0.00011245273470994223,0.0036150733789676827,0.4264550264550265,0.7782515991471216,0.010948905109489052,0.0001424197108879869,0.0002802821506983697,0.0003419972640218878
nominal,0.0037359900373599006,0.030965391621129327,0.0004498109388397689,0.010879119016545076,0.20634920634920637,0.49680170575692967,0.003819951338199513,0.00039165420494196397,0.0007240622226374551,0.002051983584131327
nominal,0.0062266500622665,0.01092896174863388,0.00023896206125862725,0.002808764313196592,0.31957671957671957,0.5181236673773988,0.015815085158150853,0.0002848394217759738,0.0003737095342644929,0.0003419972640218878
nominal,0.0049813200498132005,0.01092896174863388,0.00018976398982302752,0.003372938524381769,0.39576719576719577,0.8784648187633264,0.0036496350364963502,0.0002848394217759738,0.0005605643013967394,0.001709986320109439
nominal,0.0049813200498132005,0.00546448087431694,8.433955103245668e-05,0.001920129396866291,0.47089947089947093,0.7867803837953092,0.021897810218978103,0.00010681478316599017,0.00021021161302377727,0.0
nominal,0.014943960149439602,0.04371584699453552,0.0022279698064407304,0.004639303813866095,0.18941798941798946,0.23880597014925373,0.023990267639902675,0.002456740012817774,0.0020086887466716496,0.002051983584131327
nominal,0.014943960149439602,0.04371584699453552,0.0022279698064407304,0.004639303813866095,0.31322751322751324,0.6588486140724948,0.012165450121654502,0.0038097272662536495,0.004998365020787593,0.006155950752393981
nominal,0.007471980074719801,0.0273224043715847,0.0007309427756146244,0.005518253336012959,0.2814814814814815,0.6194029850746269,0.003819951338199513,0.001032542903937905,0.0015181949829495024,0.004445964432284542
nominal,0.007471980074719801,0.18579234972677597,0.0050111749905118,0.03561077306395024,0.25396825396825395,0.6705756929637527,0.0018491484184914842,0.007334615110731325,0.011468211332741627,0.04103967168262654
nominal,0.012453300124533,0.014571948998178506,0.0006395749286627965,0.001963713670691755,0.3047619047619048,0.6012793176972282,0.00583941605839416,0.0009613330484939116,0.0012846265240341944,0.0030779753761969904
nominal,0.012453300124533,0.012750455373406194,0.0005622636735497111,0.0017433709530185742,0.5555555555555555,1.0,0.00997566909975669,0.0015666168197678559,0.0018919045172139954,0.0030779753761969904
nominal,0.012453300124533,0.012750455373406194,0.0005622636735497111,0.0017433709530185742,0.3746031746031746,0.44243070362473347,0.0851581508515815,0.001032542903937905,0.0008174896062035782,0.0
nominal,0.012453300124533,0.012750455373406194,0.0005622636735497111,0.0017433709530185742,0.5788359788359788,1.0,0.011897810218978101,0.0016378266752118493,0.0018919045172139954,0.0027359781121751026
