labels,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10
nominal,0.0049813200498132005,0.010869565217391304,0.00019679090263770093,0.003360872470870824,0.3670886075949368,0.632762312633833,0.0002684699232943076,0.00021205695243865495,0.00034687594848892164,0.001709986320109439
nominal,0.0062266500622665,0.010869565217391304,0.0002459886282971262,0.0027966914292909236,0.3976793248945148,0.8725910064239829,0.0005248284214775939,0.0003332323538321721,0.000650392403416728,0.0013679890560875513
nominal,0.0062266500622665,0.030797101449275364,0.0007098528988002783,0.007235077048243533,0.2478902953586498,0.7226980728051393,0.0006923698021800565,0.0007270524083611027,0.001582621514980705,0.002051983584131327
nominal,0.0049813200498132005,0.010869565217391304,0.00019679090263770093,0.003360872470870824,0.33649789029535865,0.7248394004282657,0.0006721840936616875,0.00018176310209027567,0.00041191518883059445,0.0006839945280437756
nominal,0.0062266500622665,0.0036231884057971015,7.731071175052536e-05,0.001181632396098676,0.4725738396624473,0.9400428265524625,0.00025232135647961244,6.058770069675856e-05,0.00021679746780557603,0.0010259917920656635
nominal,0.0049813200498132005,0.012681159420289856,0.0002319321352515761,0.003845148043042413,0.5253164556962027,1.0,0.0002906742026645135,0.0004544077552256892,0.0007154316437584008,0.0027359781121751026
nominal,0.0062266500622665,0.005434782608695652,0.00011948019088717556,0.0015860024988619524,0.3850210970464135,0.6873661670235546,0.0003027856277755349,9.088155104513784e-05,0.00021679746780557603,0.0010259917920656635
nominal,0.0049813200498132005,0.009057971014492754,0.00016164967002382577,0.0028765968986992356,0.2964135021097047,0.2858672376873662,0.0018167137666532096,9.088155104513784e-05,6.50392403416728e-05,0.0
nominal,0.0049813200498132005,0.007246376811594203,0.0001265084374099506,0.002392321326527647,0.3670886075949368,0.48608137044967886,0.0018167137666532096,9.088155104513784e-05,0.0001300784806833456,0.0
nominal,0.0049813200498132005,0.010869565217391304,0.00019679090263770093,0.003360872470870824,0.4578059071729958,0.9079229122055676,0.0015139281388776747,0.0003029385034837928,0.0005419936695139401,0.0003419972640218878
nominal,0.0049813200498132005,0.0018115942028985507,2.10847395683251e-05,0.0009394946100128817,0.7890295358649789,1.0,0.0014129995962858296,3.029385034837928e-05,6.50392403416728e-05,0.0
nominal,0.0049813200498132005,0.0036231884057971015,5.622597218220026e-05,0.0014237701821844702,0.5073839662447258,0.7141327623126339,0.0014129995962858296,3.029385034837928e-05,8.671898712223041e-05,0.0
nominal,0.0049813200498132005,0.009057971014492754,0.00016164967002382577,0.0028765968986992356,0.4018987341772152,0.7141327623126339,0.0024222850222042794,0.00018176310209027567,0.000325196201708364,0.0
nominal,0.0049813200498132005,0.010869565217391304,0.00019679090263770093,0.003360872470870824,0.3976793248945148,0.8468950749464668,0.0008074283407347598,0.00024235080278703423,0.0004986341759528249,0.0006839945280437756
nominal,0.0062266500622665,0.010869565217391304,0.0002459886282971262,0.0027966914292909236,0.3723628691983123,0.8725910064239829,0.0006560355268469924,0.0003029385034837928,0.000650392403416728,0.0010259917920656635
nominal,0.0049813200498132005,0.012681159420289856,0.0002319321352515761,0.003845148043042413,0.3407172995780591,0.43790149892933616,0.002825999192571659,0.00024235080278703423,0.0002601569613666912,0.0
nominal,0.0062266500622665,0.010869565217391304,0.0002459886282971262,0.0027966914292909236,0.3723628691983123,0.9486081370449678,0.0006560355268469924,0.0003029385034837928,0.0007154316437584008,0.0010259917920656635
