labels,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10
nominal,0.009324009324009324,0.010869565217391304,0.0001944633506035309,0.005171176730819991,0.3670886075949368,0.6234906695938529,0.0051953125,0.00024923449405397707,0.0003737095342644929,0.0015571473061351605
nominal,0.011655011655011656,0.010869565217391304,0.00024307918825441363,0.004304976746433896,0.3976793248945148,0.8693743139407245,0.01015625,0.00039165420494196397,0.0007007053767459242,0.0012457178449081284
nominal,0.011655011655011656,0.030797101449275364,0.0007014570861055936,0.011119331130037808,0.2478902953586498,0.7156970362239298,0.013398437499999999,0.0008545182653279214,0.001705049750081749,0.0018685767673621925
nominal,0.009324009324009324,0.010869565217391304,0.0001944633506035309,0.005171176730819991,0.33649789029535865,0.7178924259055982,0.0130078125,0.00021362956633198035,0.00044378007193908534,0.0006228589224540642
nominal,0.011655011655011656,0.0036231884057971015,7.639631630852999e-05,0.0018253398812599678,0.4725738396624473,0.938529088913282,0.0048828125,7.120985544399345e-05,0.00023356845891530807,0.0009342883836810962
nominal,0.009324009324009324,0.012681159420289856,0.00022918894892558998,0.005914696030722219,0.5253164556962027,1.0,0.005625,0.0005340739158299509,0.0007707759144205166,0.002491435689816257
nominal,0.011655011655011656,0.005434782608695652,0.0001180670342950009,0.0024461784966783276,0.3850210970464135,0.6794731064763996,0.005859375,0.00010681478316599017,0.00023356845891530807,0.0009342883836810962
nominal,0.009324009324009324,0.009057971014492754,0.0001597377522814718,0.004427657430917764,0.2964135021097047,0.26783754116355657,0.03515625,0.00010681478316599017,7.007053767459243e-05,0.0
nominal,0.009324009324009324,0.007246376811594203,0.0001250121539594127,0.003684138131015536,0.3670886075949368,0.47310647639956094,0.03515625,0.00010681478316599017,0.00014014107534918486,0.0
nominal,0.009324009324009324,0.010869565217391304,0.0001944633506035309,0.005171176730819991,0.4578059071729958,0.9055982436882547,0.029296875,0.00035604927721996724,0.0005839211472882702,0.0003114294612270321
nominal,0.009324009324009324,0.0018115942028985507,2.0835358993235454e-05,0.0014535802313088543,0.7890295358649789,1.0,0.02734375,3.5604927721996724e-05,7.007053767459243e-05,0.0
nominal,0.009324009324009324,0.0036231884057971015,5.5560957315294545e-05,0.0021970995312110813,0.5073839662447258,0.7069154774972558,0.02734375,3.5604927721996724e-05,9.342738356612322e-05,0.0
nominal,0.009324009324009324,0.009057971014492754,0.0001597377522814718,0.004427657430917764,0.4018987341772152,0.7069154774972558,0.046875,0.00021362956633198035,0.0003503526883729621,0.0
nominal,0.009324009324009324,0.010869565217391304,0.0001944633506035309,0.005171176730819991,0.3976793248945148,0.8430296377607025,0.015625,0.0002848394217759738,0.0005372074555052086,0.0006228589224540642
nominal,0.011655011655011656,0.010869565217391304,0.00024307918825441363,0.004304976746433896,0.3723628691983123,0.8693743139407245,0.0126953125,0.00035604927721996724,0.0007007053767459242,0.0009342883836810962
nominal,0.009324009324009324,0.012681159420289856,0.00022918894892558998,0.005914696030722219,0.3407172995780591,0.42371020856201974,0.0546875,0.0002848394217759738,0.0002802821506983697,0.0
nominal,0.011655011655011656,0.010869565217391304,0.00024307918825441363,0.004304976746433896,0.3723628691983123,0.9473106476399561,0.0126953125,0.00035604927721996724,0.0007707759144205166,0.0009342883836810962
nominal,0.009324009324009324,0.03260869565217391,0.0006111705304682399,0.014093408329646718,0.18987341772151903,0.3413830954994512,0.017578125,0.0005340739158299509,0.0007240622226374551,0.0009342883836810962
nominal,0.009324009324009324,0.007246376811594203,0.0001250121539594127,0.003684138131015536,0.3670886075949368,0.5170142700329309,0.015625,0.00010681478316599017,0.00016349792124071565,0.0003114294612270321
nominal,0.006993006993006993,0.009057971014492754,0.0001180670342950009,0.005542936380771105,0.3850210970464135,0.45115257958287597,0.03515625,0.00010681478316599017,0.00011678422945765403,0.0
