labels,att1,att2,att3,att4,att5,att6,att7,att8,att9
anomaly,0.21739130434782608,0.8395867319195215,0.15,0.08042895442359249,0.6271186440677966,0.11070110701107011,0.35714285714285715,0.23853211009174313,0.1746031746031746
anomaly,0.08695652173913043,0.8395867319195215,0.15,0.08042895442359249,0.6271186440677966,0.11070110701107011,0.4714285714285714,0.23853211009174313,0.1111111111111111
anomaly,0.2028985507246377,0.8395867319195215,0.15,0.08042895442359249,0.2033898305084746,0.11070110701107011,0.37142857142857144,0.7247706422018348,0.5873015873015873
anomaly,0.08695652173913043,0.8390429581294182,0.15,0.08042895442359249,0.6271186440677966,0.11070110701107011,0.4857142857142857,0.23853211009174313,0.1111111111111111
anomaly,0.18840579710144928,0.843936922240348,0.15,0.08042895442359249,0.2033898305084746,0.11070110701107011,0.38571428571428573,0.7247706422018348,0.5714285714285714
anomaly,0.17391304347826086,0.8515497553017944,0.15,0.08042895442359249,0.2033898305084746,0.11070110701107011,0.4,0.7247706422018348,0.5714285714285714
anomaly,0.2028985507246377,0.8390429581294182,0.15,0.08042895442359249,0.6271186440677966,0.11070110701107011,0.35714285714285715,0.23853211009174313,0.1746031746031746
anomaly,0.08695652173913043,0.8395867319195215,0.15,0.08042895442359249,0.6271186440677966,0.11070110701107011,0.4857142857142857,0.23853211009174313,0.1111111111111111
anomaly,0.30434782608695654,0.8771071234366503,0.225,0.08042895442359249,0.6779661016949152,0.11070110701107011,0.3142857142857143,0.22018348623853212,0.19047619047619047
anomaly,0.11594202898550725,0.8417618270799347,0.15,0.08042895442359249,0.6271186440677966,0.11070110701107011,0.45714285714285713,0.23853211009174313,0.12698412698412698
anomaly,0.18840579710144928,0.8390429581294182,0.2,0.08042895442359249,0.7457627118644068,0.11070110701107011,0.4142857142857143,0.13761467889908258,0.06349206349206349
anomaly,0.4057971014492754,0.8694942903752039,0.275,0.08042895442359249,0.03389830508474576,0.08856088560885608,0.24285714285714285,0.9541284403669725,0.8571428571428571
anomaly,0.15942028985507245,0.8390429581294182,0.2,0.08042895442359249,0.7457627118644068,0.11070110701107011,0.42857142857142855,0.13761467889908258,0.047619047619047616
