labels,att1,att2,att3,att4,att5,att6,att7,att8,att9
anomaly,0.17721518987341772,0.2965755576500157,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.43373493975903615,0.24271844660194175,0.18032786885245902
anomaly,0.06329113924050633,0.2965755576500157,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.5301204819277109,0.24271844660194175,0.11475409836065574
anomaly,0.16455696202531644,0.2965755576500157,0.07692307692307693,0.24,0.17543859649122806,0.18023255813953487,0.4457831325301205,0.7572815533980582,0.6065573770491803
anomaly,0.06329113924050633,0.2964184731385485,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.5421686746987951,0.24271844660194175,0.11475409836065574
anomaly,0.1518987341772152,0.29783223374175305,0.07692307692307693,0.24,0.17543859649122806,0.18023255813953487,0.4578313253012048,0.7572815533980582,0.5901639344262295
anomaly,0.13924050632911392,0.30003141690229346,0.07692307692307693,0.24,0.17543859649122806,0.18023255813953487,0.46987951807228917,0.7572815533980582,0.5901639344262295
anomaly,0.16455696202531644,0.2964184731385485,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.43373493975903615,0.24271844660194175,0.18032786885245902
anomaly,0.06329113924050633,0.2965755576500157,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.5421686746987951,0.24271844660194175,0.11475409836065574
anomaly,0.25316455696202533,0.3074143889412504,0.15384615384615385,0.24,0.6666666666666666,0.18023255813953487,0.39759036144578314,0.22330097087378642,0.19672131147540983
anomaly,0.08860759493670886,0.2972038956958844,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.5180722891566265,0.24271844660194175,0.13114754098360656
anomaly,0.1518987341772152,0.2964184731385485,0.1282051282051282,0.24,0.7368421052631579,0.18023255813953487,0.4819277108433735,0.13592233009708737,0.06557377049180328
anomaly,0.34177215189873417,0.30521520578071004,0.20512820512820512,0.24,0.0,0.14534883720930233,0.3373493975903614,1.0,0.8852459016393442
anomaly,0.12658227848101267,0.2964184731385485,0.1282051282051282,0.24,0.7368421052631579,0.18023255813953487,0.4939759036144578,0.13592233009708737,0.04918032786885246
nominal,0.10126582278481013,0.2929626138862708,0.1282051282051282,0.24,0.7719298245614035,0.22674418604651161,0.5180722891566265,0.08737864077669903,0.0
