labels,att1,att2,att3,att4,att5,att6,att7,att8,att9
anomaly,0.21428571428571427,0.6584158415841584,0.5138888888888888,0.4090909090909091,0.6271186440677966,0.0023775558725630053,0.35714285714285715,0.3492063492063492,0.1746031746031746
anomaly,0.08571428571428572,0.6584158415841584,0.5138888888888888,0.4090909090909091,0.6271186440677966,0.0023775558725630053,0.4714285714285714,0.3492063492063492,0.1111111111111111
anomaly,0.2,0.6584158415841584,0.5138888888888888,0.4090909090909091,0.2033898305084746,0.0023775558725630053,0.37142857142857144,0.7698412698412699,0.5873015873015873
anomaly,0.08571428571428572,0.6534653465346535,0.5138888888888888,0.4090909090909091,0.6271186440677966,0.0023775558725630053,0.4857142857142857,0.3492063492063492,0.1111111111111111
anomaly,0.18571428571428572,0.698019801980198,0.5138888888888888,0.4090909090909091,0.2033898305084746,0.0023775558725630053,0.38571428571428573,0.7698412698412699,0.5714285714285714
anomaly,0.17142857142857143,0.7673267326732673,0.5138888888888888,0.4090909090909091,0.2033898305084746,0.0023775558725630053,0.4,0.7698412698412699,0.5714285714285714
anomaly,0.2,0.6534653465346535,0.5138888888888888,0.4090909090909091,0.6271186440677966,0.0023775558725630053,0.35714285714285715,0.3492063492063492,0.1746031746031746
anomaly,0.08571428571428572,0.6584158415841584,0.5138888888888888,0.4090909090909091,0.6271186440677966,0.0023775558725630053,0.4857142857142857,0.3492063492063492,0.1111111111111111
anomaly,0.3,1.0,0.5555555555555556,0.4090909090909091,0.6779661016949152,0.0023775558725630053,0.3142857142857143,0.3333333333333333,0.19047619047619047
anomaly,0.11428571428571428,0.6782178217821783,0.5138888888888888,0.4090909090909091,0.6271186440677966,0.0023775558725630053,0.45714285714285713,0.3492063492063492,0.12698412698412698
anomaly,0.18571428571428572,0.6534653465346535,0.5416666666666666,0.4090909090909091,0.7457627118644068,0.0023775558725630053,0.4142857142857143,0.2619047619047619,0.06349206349206349
anomaly,0.4,0.9306930693069307,0.5833333333333334,0.4090909090909091,0.03389830508474576,0.0019020446980504042,0.24285714285714285,0.9682539682539683,0.8571428571428571
anomaly,0.15714285714285714,0.6534653465346535,0.5416666666666666,0.4090909090909091,0.7457627118644068,0.0023775558725630053,0.42857142857142855,0.2619047619047619,0.047619047619047616
nominal,0.18571428571428572,0.5495049504950495,0.5277777777777778,0.4090909090909091,0.7796610169491526,0.0019020446980504042,0.4,0.2222222222222222,0.015873015873015872
nominal,0.24285714285714285,0.5594059405940595,0.6388888888888888,0.38636363636363635,0.8305084745762712,0.0014265335235378032,0.45714285714285713,0.23809523809523808,0.015873015873015872
nominal,0.2857142857142857,0.5643564356435643,0.5138888888888888,0.4090909090909091,0.5254237288135594,0.0021398002853067048,0.3,0.4603174603174603,0.31746031746031744
nominal,0.2,0.5396039603960396,0.9305555555555556,0.4090909090909091,0.8135593220338984,0.0023775558725630053,0.7857142857142857,0.42857142857142855,0.015873015873015872
nominal,0.2714285714285714,0.5396039603960396,0.8055555555555556,0.4090909090909091,0.8135593220338984,0.0007132667617689016,0.5857142857142857,0.35714285714285715,0.047619047619047616
nominal,0.1,0.5445544554455446,0.6111111111111112,0.4090909090909091,0.7627118644067796,0.004438104295450943,0.5714285714285714,0.2857142857142857,0.0
nominal,0.014285714285714285,0.5445544554455446,0.7916666666666666,0.4090909090909091,0.6271186440677966,0.0012680297987002695,0.8428571428571429,0.5158730158730159,0.06349206349206349
nominal,0.07142857142857142,0.5445544554455446,0.9166666666666666,0.4090909090909091,0.7457627118644068,0.003645585671263275,0.9,0.47619047619047616,0.0
nominal,0.07142857142857142,0.5445544554455446,0.5694444444444444,0.4090909090909091,0.711864406779661,0.00047551117451260106,0.5571428571428572,0.30952380952380953,0.015873015873015872
nominal,0.014285714285714285,0.5445544554455446,0.5138888888888888,0.4090909090909091,0.6101694915254238,0.0018227928356316374,0.5571428571428572,0.373015873015873,0.07936507936507936
nominal,0.21428571428571427,0.5693069306930693,0.5694444444444444,0.4090909090909091,0.8135593220338984,0.0014265335235378032,0.4,0.2222222222222222,0.015873015873015872
nominal,0.21428571428571427,0.5643564356435643,0.5972222222222222,0.4090909090909091,0.8305084745762712,0.002932318909494373,0.42857142857142855,0.21428571428571427,0.0
nominal,0.2714285714285714,0.5445544554455446,0.7222222222222222,0.4090909090909091,0.6440677966101694,0.0019020446980504042,0.5142857142857142,0.4523809523809524,0.19047619047619047
nominal,0.35714285714285715,0.5396039603960396,0.9861111111111112,0.4090909090909091,0.8983050847457628,0.0008717704866064353,0.7,0.38095238095238093,0.015873015873015872
nominal,0.014285714285714285,0.5445544554455446,0.6388888888888888,0.3409090909090909,0.6949152542372882,0.0023775558725630053,0.6857142857142857,0.36507936507936506,0.0
nominal,0.14285714285714285,0.5495049504950495,0.6388888888888888,0.4772727272727273,0.7796610169491526,0.0023775558725630053,0.5571428571428572,0.2777777777777778,0.0
nominal,0.014285714285714285,0.5445544554455446,0.5138888888888888,0.4090909090909091,0.4745762711864407,0.0026945633222380727,0.5571428571428572,0.49206349206349204,0.20634920634920634
nominal,1.0,0.5396039603960396,0.9444444444444444,0.4090909090909091,1.0,0.002615311459819306,0.0,0.24603174603174602,0.2698412698412698
nominal,0.15714285714285714,0.5198019801980198,0.6944444444444444,0.4090909090909091,0.7796610169491526,0.0023775558725630053,0.6,0.30952380952380953,0.0
