labels,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10
nominal,0.013201320132013201,0.01092896174863388,0.00019894134782763153,0.002582930313024338,0.3670886075949368,0.6343283582089553,0.0024813432835820897,0.00024923449405397707,0.0003737095342644929,0.002144082332761578
nominal,0.0165016501650165,0.01092896174863388,0.00024867668478453943,0.0021490278163158517,0.3976793248945148,0.8731343283582089,0.004850746268656716,0.00039165420494196397,0.0007007053767459242,0.0017152658662092624
nominal,0.0165016501650165,0.030965391621129327,0.0007176098618068138,0.005562518273254288,0.2478902953586498,0.7238805970149255,0.006399253731343283,0.0008545182653279214,0.001705049750081749,0.002572898799313894
nominal,0.013201320132013201,0.01092896174863388,0.00019894134782763153,0.002582930313024338,0.33649789029535865,0.7260127931769724,0.00621268656716418,0.00021362956633198035,0.00044378007193908534,0.0008576329331046312
nominal,0.0165016501650165,0.0036429872495446266,7.815552950371239e-05,0.0009069120853949909,0.4725738396624473,0.9402985074626865,0.0023320895522388058,7.120985544399345e-05,0.00023356845891530807,0.001286449399656947
nominal,0.013201320132013201,0.012750455373406194,0.00023446658851113716,0.0029553788080530817,0.5253164556962027,1.0,0.0026865671641791043,0.0005340739158299509,0.0007707759144205166,0.003430531732418525
nominal,0.0165016501650165,0.00546448087431694,0.00012078581832391914,0.0012179065787439921,0.3850210970464135,0.6886993603411513,0.002798507462686567,0.00010681478316599017,0.00023356845891530807,0.001286449399656947
nominal,0.013201320132013201,0.009107468123861567,0.0001634161071441259,0.0022104818179955943,0.2964135021097047,0.2889125799573561,0.016791044776119403,0.00010681478316599017,7.007053767459243e-05,0.0
nominal,0.013201320132013201,0.007285974499089253,0.00012789086646062026,0.0018380333229668503,0.3670886075949368,0.48827292110874204,0.016791044776119403,0.00010681478316599017,0.00014014107534918486,0.0
nominal,0.013201320132013201,0.01092896174863388,0.00019894134782763153,0.002582930313024338,0.4578059071729958,0.9083155650319831,0.013992537313432836,0.00035604927721996724,0.0005839211472882702,0.0004288164665523156
nominal,0.013201320132013201,0.0018214936247723133,2.1315144410103377e-05,0.0007206878378806192,0.7890295358649789,1.0,0.013059701492537313,3.5604927721996724e-05,7.007053767459243e-05,0.0
